EMG1,EMG2,class,user
-0.0004378002,5.244739e-05,2,1
-0.0003673017,4.402e-05,2,1
-0.0002904828,2.81376e-05,2,1
-0.0002149604,9.66215e-06,2,1
-0.0001418689,-1.358292e-06,2,1
-6.537409e-05,1.883015e-06,2,1
1.54965e-05,1.906194e-05,2,1
9.944634e-05,4.645098e-05,2,1
0.000185503,7.546067e-05,2,1
0.0002665357,9.879808e-05,2,1
0.000334117,0.0001114392,2,1
0.0003867882,0.0001124116,2,1
0.0004307079,0.0001078737,2,1
0.0004736553,0.0001028497,2,1
0.0005227611,0.0001012291,2,1
0.0005807805,0.0001044704,2,1
0.0006405826,0.0001081979,2,1
0.0006932539,0.0001028497,2,1
0.0007344186,8.42122e-05,2,1
0.0007632662,5.439218e-05,2,1
0.0007708832,1.808955e-05,2,1
0.0007465734,-1.918548e-05,2,1
0.0006880678,-4.80331e-05,2,1
0.0005990939,-6.116039e-05,2,1
0.0004867825,-5.791909e-05,2,1
0.0003606957,-3.879538e-05,2,1
0.0002318537,-8.489166e-06,2,1
0.0001054428,2.441009e-05,2,1
-1.562004e-05,5.115087e-05,2,1
-0.000122097,7.108491e-05,2,1
-0.0001985918,8.810177e-05,2,1
-0.0002305186,0.000108522,2,1
-0.000209126,0.0001402868,2,1
-0.0001292278,0.0001825859,2,1
8.203562e-06,0.0002263435,2,1
0.0001808031,0.0002579462,2,1
0.0003389789,0.0002641047,2,1
0.0004303838,0.0002419018,2,1
0.0004323286,0.000200251,2,1
0.0003593992,0.0001509831,2,1
0.0002535705,0.0001025256,2,1
0.0001590864,6.281957e-05,2,1
9.944634e-05,3.964424e-05,2,1
6.914012e-05,3.591673e-05,2,1
5.131294e-05,4.596478e-05,2,1
4.223728e-05,6.525056e-05,2,1
5.423012e-05,9.020862e-05,2,1
0.0001038221,0.0001154908,2,1
0.0001957132,0.0001349386,2,1
0.000307052,0.0001469315,2,1
0.0003934329,0.0001522796,2,1
0.0004169324,0.0001430419,2,1
0.0003650715,0.0001150046,2,1
0.000259891,7.465034e-05,2,1
0.000145635,3.478228e-05,2,1
5.487838e-05,5.772582e-06,2,1
-1.196227e-06,-5.247859e-06,2,1
-3.231277e-05,-1.520357e-06,2,1
-5.905355e-05,7.717366e-06,2,1
-9.989401e-05,1.64689e-05,2,1
-0.0001622891,2.100672e-05,2,1
-0.0002467252,2.01964e-05,2,1
-0.0003423437,1.468618e-05,2,1
-0.0004339106,4.151929e-06,2,1
-0.0005131605,-9.623623e-06,2,1
-0.0005784728,-3.020592e-05,2,1
-0.0006314681,-5.937768e-05,2,1
-0.0006724707,-9.2439e-05,2,1
-0.0007006701,-0.0001217728,2,1
-0.0007230351,-0.0001428413,2,1
-0.0007466965,-0.0001543479,2,1
-0.0007721409,-0.0001577513,2,1
-0.0008003402,-0.0001579134,2,1
-0.0008306464,-0.0001582375,2,1
-0.0008588458,-0.0001618029,2,1
-0.0008789418,-0.0001661787,2,1
-0.0008907726,-0.0001660166,2,1
-0.0008985517,-0.0001618029,2,1
-0.0009073032,-0.0001533756,2,1
-0.0009142721,-0.0001418689,2,1
-0.000909248,-0.0001276072,2,1
-0.0008774833,-0.0001117248,2,1
-0.0008029332,-9.438378e-05,2,1
-0.00067085,-7.995997e-05,2,1
-0.0004817198,-7.526008e-05,2,1
-0.0002520733,-8.206682e-05,2,1
-2.81688e-06,-9.324933e-05,2,1
0.0002430362,-0.0001002181,2,1
0.000463121,-9.859748e-05,2,1
0.0006387999,-8.579432e-05,2,1
0.0007572698,-6.586029e-05,2,1
0.0008078342,-4.365734e-05,2,1
0.0007911414,-2.113026e-05,2,1
0.0007174017,2.04508e-06,2,1
0.0006089798,2.716521e-05,2,1
0.0004914824,4.693717e-05,2,1
0.0003835469,5.957827e-05,2,1
0.0002963557,6.589881e-05,2,1
0.0002346088,6.168512e-05,2,1
0.0001960373,4.547859e-05,2,1
0.0001728619,1.290346e-05,2,1
0.0001573037,-3.604027e-05,2,1
0.0001493625,-9.486997e-05,2,1
0.0001527658,-0.0001535376,2,1
0.0001633001,-0.000204102,2,1
0.0001765894,-0.0002420253,2,1
0.0001950649,-0.0002600145,2,1
0.0002308813,-0.0002569353,2,1
0.0002952213,-0.0002378116,2,1
0.0003843572,-0.000206695,2,1
0.0004770586,-0.0001707166,2,1
0.0005459364,-0.0001399241,2,1
0.000572029,-0.0001229073,2,1
0.0005537156,-0.0001214487,2,1
0.0005065545,-0.0001319829,2,1
0.0004367043,-0.000147055,2,1
0.0003454615,-0.000156941,2,1
0.0002363916,-0.0001554824,2,1
0.0001229458,-0.0001383035,2,1
1.987227e-05,-0.0001062146,2,1
-6.002594e-05,-6.375344e-05,2,1
-0.0001068628,-1.156841e-05,2,1
-0.0001110765,4.82337e-05,2,1
-6.051213e-05,0.0001099806,2,1
5.066468e-05,0.0001639484,2,1
0.0002114335,0.0002072198,2,1
0.0003952156,0.0002384984,2,1
0.000572029,0.0002553532,2,1
0.0007041123,0.0002555152,2,1
0.0007605111,0.0002378501,2,1
0.0007305289,0.0002067336,2,1
0.0006243761,0.0001782101,2,1
0.0004670106,0.0001652449,2,1
0.0003026763,0.0001715654,2,1
0.0001827479,0.0001913374,2,1
0.0001435281,0.0002161334,2,1
0.0001846927,0.0002384984,2,1
0.0002743149,0.0002521119,2,1
0.000366368,0.0002529222,2,1
0.0004187151,0.0002404432,2,1
0.000406074,0.000222616,2,1
0.0003264999,0.0002051129,2,1
0.0001950649,0.0001889064,2,1
3.494434e-05,0.0001686482,2,1
-0.0001349001,0.0001394765,2,1
-0.0002969654,9.928428e-05,2,1
-0.0004303451,5.179914e-05,2,1
-0.0005108916,7.879432e-06,2,1
-0.0005330946,-2.615429e-05,2,1
-0.0005092709,-5.111234e-05,2,1
-0.0004635685,-6.974985e-05,2,1
-0.0004285624,-8.644259e-05,2,1
-0.0004266177,-0.0001029732,2,1
-0.0004591928,-0.0001232314,2,1
-0.0005055434,-0.0001475412,2,1
-0.0005373082,-0.0001695821,2,1
-0.0005386047,-0.0001747682,2,1
-0.00052175,-0.0001530514,2,1
-0.0005198052,-0.0001044318,2,1
-0.0005531906,-4.398147e-05,2,1
-0.0006157478,8.851824e-06,2,1
-0.0006800878,4.094075e-05,2,1
-0.0007173628,4.953022e-05,2,1
-0.0007147697,3.850978e-05,2,1
-0.000675712,1.12828e-05,2,1
-0.0006121824,-2.323711e-05,2,1
-0.0005381186,-5.208474e-05,2,1
-0.0004577342,-6.586029e-05,2,1
-0.0003692465,-6.116039e-05,2,1
-0.000271035,-3.749886e-05,2,1
-0.0001686097,2.623614e-07,2,1
-7.493595e-05,4.72613e-05,2,1
3.665733e-06,9.717743e-05,2,1
6.200925e-05,0.0001414213,2,1
0.0001005808,0.000170593,2,1
0.0001237561,0.0001769136,2,1
0.0001414213,0.0001571416,2,1
0.0001641104,0.0001137081,2,1
0.0001973338,4.969229e-05,2,1
0.0002360674,-2.42095e-05,2,1
0.000269777,-9.551824e-05,2,1
0.0002914938,-0.0001567789,2,1
0.0003007315,-0.0002057227,2,1
0.0003015418,-0.0002394322,2,1
0.0002953834,-0.0002588801,2,1
0.0002782044,-0.0002642282,2,1
0.0002480603,-0.0002498044,2,1
0.0002143507,-0.0002159328,2,1
0.0001885823,-0.0001689338,2,1
0.0001725378,-0.0001164247,2,1
0.0001576278,-6.634648e-05,2,1
0.0001475797,-2.226472e-05,2,1
0.0001543865,1.031041e-05,2,1
0.0001806411,3.008238e-05,2,1
0.0002188885,4.110282e-05,2,1
0.0002551911,5.017848e-05,2,1
0.0002832284,5.893001e-05,2,1
0.000311914,6.200925e-05,2,1
0.0003597233,6.330578e-05,2,1
0.0004392974,7.20573e-05,2,1
0.0005394538,0.0001005808,2,1
0.0006303725,0.0001514693,2,1
0.0006726716,0.0002161334,2,1
0.0006449584,0.0002833905,2,1
0.0005470709,0.0003459477,2,1
0.0004018603,0.0004005638,2,1
0.0002428742,0.0004498317,2,1
0.0001000946,0.0004958582,2,1
-5.409925e-06,0.0005350781,2,1
-6.261898e-05,0.0005556603,2,1
-7.428769e-05,0.0005410745,2,1
-5.338126e-05,0.0004809482,2,1
-1.464765e-05,0.000376416,2,1
3.429608e-05,0.0002422259,2,1
7.967438e-05,9.960841e-05,2,1
0.0001106288,-3.117831e-05,2,1
0.000118408,-0.000134738,2,1
9.377406e-05,-0.0002024813,2,1
3.170304e-05,-0.0002395943,2,1
-6.926366e-05,-0.0002549905,2,1
-0.0001959987,-0.0002605007,2,1
-0.0003313232,-0.0002627696,2,1
-0.0004512515,-0.0002652006,2,1
-0.0005379565,-0.0002609869,2,1
-0.0005877105,-0.0002310048,2,1
-0.0006034309,-0.000159372,2,1
-0.0005899795,-4.608832e-05,2,1
-0.0005509217,8.340187e-05,2,1
-0.000487068,0.0001987924,2,1
-0.0003997148,0.0002786906,2,1
-0.0002953447,0.0003149933,2,1
-0.0001963229,0.0003159656,2,1
-0.0001302002,0.0002963557,2,1
-0.000117235,0.0002618358,2,1
-0.000159372,0.0002083542,2,1
-0.0002455907,0.0001346145,2,1
-0.0003546606,4.677511e-05,2,1
-0.0004604893,-4.333321e-05,2,1
-0.0005399013,-0.00012469,2,1
-0.0005852795,-0.0001900023,2,1
-0.0006003517,-0.0002345703,2,1
-0.000589007,-0.0002566112,2,1
-0.0005556216,-0.0002583939,2,1
-0.0005014918,-0.0002451045,2,1
-0.0004261314,-0.000224036,2,1
-0.0003334301,-0.0002024813,2,1
-0.0002365151,-0.0001865989,2,1
-0.0001447861,-0.0001827094,2,1
-6.44017e-05,-0.0001951884,2,1
2.623614e-07,-0.0002274394,2,1
4.142696e-05,-0.0002729798,2,1
5.52025e-05,-0.0003194925,2,1
5.050261e-05,-0.0003509331,2,1
4.320967e-05,-0.0003564434,2,1
4.077869e-05,-0.0003345645,2,1
4.709924e-05,-0.0003002067,2,1
5.99024e-05,-0.000271035,2,1
7.30297e-05,-0.0002574215,2,1
8.080883e-05,-0.0002559629,2,1
8.372601e-05,-0.0002579077,2,1
8.583286e-05,-0.000253694,2,1
9.069481e-05,-0.0002371633,2,1
9.733949e-05,-0.0002075054,2,1
0.0001013911,-0.0001703924,2,1
9.555677e-05,-0.0001360346,2,1
7.416415e-05,-0.0001162626,2,1
3.899597e-05,-0.0001144799,2,1
-5.57199e-06,-0.0001245279,2,1
-4.754691e-05,-0.0001329553,2,1
-7.590833e-05,-0.0001384655,2,1
-8.141856e-05,-0.0001455964,2,1
-5.565017e-05,-0.0001622891,2,1
1.12828e-05,-0.0001909747,2,1
0.0001224596,-0.000231329,2,1
0.0002688046,-0.0002741142,2,1
0.0004182289,-0.0003021515,2,1
0.0005404262,-0.0002985861,2,1
0.0006149763,-0.0002519113,2,1
0.0006430136,-0.0001652063,2,1
0.0006392861,-5.451572e-05,2,1
0.0006302104,5.828175e-05,2,1
0.0006485239,0.0001597346,2,1
0.0007057329,0.0002482223,2,1
0.0007942207,0.0003239069,2,1
0.0008959978,0.0003846814,2,1
0.00098562,0.0004264942,2,1
0.00103505,0.0004491834,2,1
0.001025326,0.0004577728,2,1
0.0009523966,0.0004587452,2,1
0.0008355473,0.0004569625,2,1
0.0006977918,0.0004589073,2,1
0.0005634395,0.0004678209,2,1
0.0004559901,0.0004770586,2,1
0.0003919743,0.0004814344,2,1
0.0003743092,0.0004781931,2,1
0.0003924605,0.0004687933,2,1
0.0004273046,0.0004576108,2,1
0.0004522626,0.0004469145,2,1
0.0004384871,0.0004321665,2,1
0.0003662059,0.0004112601,2,1
0.0002391467,0.0003824125,2,1
7.497447e-05,0.0003488649,2,1
-9.956988e-05,0.0003177483,2,1
-0.000261149,0.0002978143,2,1
-0.0003945287,0.0002906835,2,1
-0.0004940368,0.0002913317,2,1
-0.0005595111,0.0002892249,2,1
-0.0005880346,0.0002767458,2,1
-0.000571342,0.0002521119,2,1
-0.0005053814,0.0002182402,2,1
-0.0004065215,0.0001846927,2,1
-0.00030831,0.0001595726,2,1
-0.000246401,0.0001449867,2,1
-0.0002392702,0.0001402868,2,1
-0.0002812451,0.0001422316,2,1
-0.0003533641,0.000143204,2,1
-0.0004340726,0.0001375317,2,1
-0.000509433,0.0001214872,2,1
-0.0005695592,9.912221e-05,2,1
-0.0006074825,7.772959e-05,2,1
-0.0006228787,5.860588e-05,2,1
-0.0006225546,3.93201e-05,2,1
-0.0006154237,1.144487e-05,2,1
-0.0006094273,-2.858527e-05,2,1
-0.0006055377,-7.526008e-05,2,1
-0.0005984068,-0.0001175591,2,1
-0.00058139,-0.0001493239,2,1
-0.0005486528,-0.000169258,2,1
-0.0004971161,-0.0001783336,2,1
-0.0004329382,-0.0001854645,2,1
-0.0003647087,-0.0001989159,2,1
-0.0003013411,-0.0002303566,2,1
-0.0002501286,-0.0002852967,2,1
-0.0002102605,-0.0003566054,2,1
-0.0001726613,-0.0004293727,2,1
-0.0001225832,-0.0004864197,2,1
-5.338126e-05,-0.00051705,2,1
2.76514e-05,-0.0005160777,2,1
0.0001088461,-0.0004839888,2,1
0.0001788584,-0.0004277521,2,1
0.0002231022,-0.0003591985,2,1
0.0002260194,-0.0002914552,2,1
0.0001856651,-0.0002326255,2,1
0.0001120874,-0.0001848162,2,1
2.992031e-05,-0.0001378173,2,1
-3.944364e-05,-8.060823e-05,2,1
-9.130454e-05,-1.108221e-05,2,1
-0.0001319829,6.622294e-05,2,1
-0.0001652063,0.0001422316,2,1
-0.0001771992,0.000207706,2,1
-0.0001496481,0.0002571359,2,1
-7.882551e-05,0.0002890628,2,1
1.954813e-05,0.000302028,2,1
0.0001218114,0.000294573,2,1
0.0002164575,0.0002666978,2,1
0.0003007315,0.0002209954,2,1
0.0003686369,0.0001589243,2,1
0.0004088291,8.453633e-05,2,1
0.0004125566,6.096713e-06,2,1
0.0003825745,-6.974985e-05,2,1
0.0003234207,-0.0001342519,2,1
0.0002427121,-0.0001791439,2,1
0.0001539003,-0.0001989159,2,1
7.805372e-05,-0.0001914609,2,1
3.170304e-05,-0.0001622891,2,1
2.214118e-05,-0.0001178833,2,1
4.35338e-05,-6.731888e-05,2,1
8.113296e-05,-2.307504e-05,2,1
0.0001190562,6.096713e-06,2,1
0.0001453108,2.003433e-05,2,1
0.0001550348,3.170304e-05,2,1
0.0001511452,5.228533e-05,2,1
0.0001427178,8.291568e-05,2,1
0.0001399627,0.0001125736,2,1
0.0001511452,0.0001276457,2,1
0.0001733481,0.0001214872,2,1
0.0001955511,0.0001017153,2,1
0.0002125679,7.918817e-05,2,1
0.000225047,6.314371e-05,2,1
0.000232502,5.633696e-05,2,1
0.0002320158,5.536457e-05,2,1
0.0002133783,5.844381e-05,2,1
0.0001718896,6.136099e-05,2,1
0.0001122495,5.666109e-05,2,1
5.228533e-05,4.02925e-05,2,1
7.555301e-06,1.533444e-05,2,1
-1.886135e-05,-8.489166e-06,2,1
-3.26369e-05,-2.145439e-05,2,1
-3.604027e-05,-2.09682e-05,2,1
-3.020592e-05,-1.416145e-05,2,1
-1.918548e-05,-8.651231e-06,2,1
-1.196227e-06,-1.027188e-05,2,1
2.684107e-05,-1.934754e-05,2,1
6.136099e-05,-3.506788e-05,2,1
9.750156e-05,-5.613637e-05,2,1
0.0001248906,-8.222889e-05,2,1
0.0001310491,-0.0001075111,2,1
0.0001146805,-0.0001287416,2,1
8.810177e-05,-0.0001423551,2,1
6.314371e-05,-0.0001528894,2,1
4.126489e-05,-0.0001645581,2,1
1.565857e-05,-0.0001762268,2,1
-1.886135e-05,-0.0001853024,2,1
-6.197072e-05,-0.0001906506,2,1
-0.0001096179,-0.0001921092,2,1
-0.0001556445,-0.0001900023,2,1
-0.0001922712,-0.0001854645,2,1
-0.0002086398,-0.0001797922,2,1
-0.0002076674,-0.0001723372,2,1
-0.0002028055,-0.0001608306,2,1
-0.000211557,-0.0001438137,2,1
-0.0002434839,-0.0001267968,2,1
-0.0002896725,-0.0001107524,2,1
-0.0003272716,-9.373552e-05,2,1
-0.0003420196,-7.23429e-05,2,1
-0.0003365093,-4.673658e-05,2,1
-0.000325651,-1.967167e-05,2,1
-0.0003267854,5.86492e-07,2,1
-0.0003497987,1.112074e-05,2,1
-0.0003911253,1.501031e-05,2,1
-0.0004295348,1.711715e-05,2,1
-0.000439907,2.100672e-05,2,1
-0.0004063595,2.473423e-05,2,1
-0.0003188442,1.987227e-05,2,1
-0.0001851404,2.531276e-06,2,1
-2.971972e-05,-2.177852e-05,2,1
0.0001197045,-4.219875e-05,2,1
0.0002436845,-4.722278e-05,2,1
0.0003339549,-3.053005e-05,2,1
0.0003932708,2.369211e-06,2,1
0.0004295735,4.564065e-05,2,1
0.0004521006,9.361199e-05,2,1
0.0004684692,0.0001420695,2,1
0.0004880791,0.0001866375,2,1
0.0005222749,0.0002268297,2,1
0.0005717048,0.0002629703,2,1
0.0006187038,0.0002944109,2,1
0.000641393,0.0003196932,2,1
0.0006256726,0.0003344411,2,1
0.000577053,0.0003368721,2,1
0.000520168,0.0003326584,2,1
0.0004768966,0.0003287688,2,1
0.00044578,0.0003284447,2,1
0.0004117463,0.0003307136,2,1
0.0003623164,0.0003303894,2,1
0.0002952213,0.0003222862,2,1
0.0002148369,0.0003072141,2,1
0.0001268354,0.0002869559,2,1
3.55926e-05,0.0002652392,2,1
-5.889148e-05,0.0002441707,2,1
-0.0001522411,0.0002243987,2,1
-0.0002285739,0.0002064095,2,1
-0.0002781658,0.0001934442,2,1
-0.0003060411,0.0001856651,2,1
-0.0003293785,0.0001859892,2,1
-0.000362926,0.0001996027,2,1
-0.0004143007,0.0002261814,2,1
-0.0004823681,0.0002624841,2,1
-0.0005527044,0.0003015418,2,1
-0.0006045654,0.0003358997,2,1
-0.0006159099,0.000359075,2,1
-0.0005570802,0.0003676645,2,1
-0.0004008493,0.0003603715,2,1
-0.0001418689,0.0003405996,2,1
0.0001974959,0.0003156415,2,1
0.0005553362,0.0002940868,2,1
0.0008502954,0.0002756114,2,1
0.001009606,0.0002472499,2,1
0.00100134,0.0001984683,2,1
0.0008417058,0.0001325077,2,1
0.0005827253,5.747142e-05,2,1
0.0002927903,-1.67545e-05,2,1
2.781346e-05,-8.190475e-05,2,1
-0.0001887058,-0.0001340898,2,1
-0.0003525538,-0.0001836818,2,1
-0.0004682684,-0.0002421874,2,1
-0.0005455735,-0.0003130099,2,1
-0.0005907898,-0.0003924218,2,1
-0.0006113721,-0.0004762096,2,1
-0.0006181788,-0.0005621043,2,1
-0.0006243373,-0.0006418404,2,1
-0.0006381128,-0.0007011562,2,1
-0.0006586951,-0.0007350279,2,1
-0.0006815463,-0.0007517206,2,1
-0.0006894876,-0.0007599859,2,1
-0.0006642053,-0.0007671168,2,1
-0.000588845,-0.0007735994,2,1
-0.0004580583,-0.000780082,2,1
-0.0002715212,-0.0007786234,2,1
-3.911951e-05,-0.0007567446,2,1
0.000215161,-0.0007040734,2,1
0.0004548557,-0.0006194753,2,1
0.0006397723,-0.0005133225,2,1
0.0007342565,-0.0004068457,2,1
0.0007302048,-0.0003164132,2,1
0.0006462549,-0.0002496423,2,1
0.0005141716,-0.0002055606,2,1
0.0003626405,-0.0001830335,2,1
0.0002111094,-0.0001831956,2,1
7.157111e-05,-0.0002031296,2,1
-4.754691e-05,-0.0002361909,2,1
-0.0001396,-0.0002773555,2,1
-0.0001989159,-0.0003269475,2,1
-0.0002222533,-0.0003841565,2,1
-0.0002157707,-0.0004412035,2,1
-0.0001901644,-0.0004828543,2,1
-0.0001600202,-0.0004959816,2,1
-0.0001280934,-0.0004692408,2,1
-8.676672e-05,-0.000400039,2,1
-2.761287e-05,-0.0002938862,2,1
5.56887e-05,-0.0001661787,2,1
0.0001654069,-3.26369e-05,2,1
0.0002957075,9.150514e-05,2,1
0.0004292493,0.0001918236,2,1
0.0005336195,0.0002631324,2,1
0.0005768909,0.0003054314,2,1
0.0005485295,0.0003261758,2,1
0.0004621486,0.0003337929,2,1
0.0003422202,0.0003431926,2,1
0.0002156472,0.0003629646,2,1
0.0001057669,0.0003963501,2,1
2.39239e-05,0.0004410801,2,1
-3.312309e-05,0.0004943996,2,1
-7.461182e-05,0.0005493398,2,1
-0.0001083214,0.0006003904,2,1
-0.0001361966,0.0006417171,2,1
-0.0001574272,0.0006704027,2,1
-0.0001757406,0.0006870955,2,1
-0.0001985918,0.0006950366,2,1
-0.0002303566,0.0006979538,2,1
-0.0002652006,0.0006968193,2,1
-0.0002990722,0.0006921195,2,1
-0.0003309991,0.0006874196,2,1
-0.0003632501,0.0006781818,2,1
-0.0003961493,0.0006597064,2,1
-0.0004243487,0.0006353966,2,1
-0.000439907,0.000611735,2,1
-0.0004387725,0.0005877494,2,1
-0.0004258073,0.0005507984,2,1
-0.0004133283,0.000492779,2,1
-0.0004173799,0.0004177427,2,1
-0.0004452552,0.0003386548,2,1
-0.0004938748,0.0002660495,2,1
-0.0005509217,0.0002036544,2,1
-0.0005972724,0.0001475797,2,1
-0.0006157478,9.377406e-05,2,1
-0.000601162,4.272347e-05,2,1
-0.0005551354,-7.840905e-06,2,1
-0.0004932265,-6.035007e-05,2,1
-0.0004360174,-0.0001152902,2,1
-0.0003980942,-0.0001671511,2,1
-0.0003770257,-0.0002076674,2,1
-0.0003538503,-0.0002269532,2,1
-0.0003123616,-0.0002241981,2,1
-0.0002460769,-0.0002023193,2,1
-0.0001605064,-0.0001750923,2,1
-6.81292e-05,-0.0001608306,2,1
2.084466e-05,-0.0001697442,2,1
9.912221e-05,-0.0001912988,2,1
0.0001621656,-0.0002042641,2,1
0.0002039785,-0.0001964849,2,1
0.0002284504,-0.0001660166,2,1
0.0002470879,-0.0001182074,2,1
0.0002726942,-5.759496e-05,2,1
0.0003098072,9.824215e-06,2,1
0.0003602095,8.016057e-05,2,1
0.0004250357,0.0001470936,2,1
0.0005013684,0.0002012234,2,1
0.0005788357,0.0002360674,2,1
0.0006480376,0.0002514636,2,1
0.0007016813,0.0002525981,2,1
0.0007350668,0.0002444948,2,1
0.0007360392,0.000227478,2,1
0.0006900126,0.0001939304,2,1
0.0005963388,0.0001386662,2,1
0.000467983,6.152305e-05,2,1
0.0003258516,-2.356124e-05,2,1
0.000192796,-9.584238e-05,2,1
9.620504e-05,-0.0001425172,2,1
5.811968e-05,-0.0001609926,2,1
8.810177e-05,-0.0001535376,2,1
0.0001838824,-0.0001280934,2,1
0.0003302274,-9.211487e-05,2,1
0.0005153061,-5.111234e-05,2,1
0.0007251808,-1.367526e-05,2,1
0.0009415382,1.663096e-05,2,1
0.001131479,3.688912e-05,2,1
0.001255459,4.223728e-05,2,1
0.001295976,3.283749e-05,2,1
0.001263238,1.338965e-05,2,1
0.001180585,-1.286493e-05,2,1
0.001065356,-3.830919e-05,2,1
0.0009318143,-5.808115e-05,2,1
0.0007964896,-6.796714e-05,2,1
0.0006705648,-7.088431e-05,2,1
0.0005673291,-7.088431e-05,2,1
0.0004911583,-7.201877e-05,2,1
0.0004331389,-7.65566e-05,2,1
0.0003726885,-8.012204e-05,2,1
0.0002864697,-8.125649e-05,2,1
0.0001637863,-8.141856e-05,2,1
2.052053e-05,-7.769106e-05,2,1
-0.0001130213,-6.537409e-05,2,1
-0.0002104225,-4.317115e-05,2,1
-0.0002608248,-1.20546e-05,2,1
-0.0002731418,2.943412e-05,2,1
-0.0002776796,7.691926e-05,2,1
-0.0002997205,0.0001216493,2,1
-0.0003426678,0.0001537382,2,1
-0.0003993907,0.0001709172,2,1
-0.0004551412,0.0001769136,2,1
-0.0004984126,0.0001731861,2,1
-0.0005264499,0.0001634622,2,1
-0.0005446012,0.0001516314,2,1
-0.000556756,0.0001373696,2,1
-0.0005690731,0.0001167873,2,1
-0.0005852795,8.307774e-05,2,1
-0.0006120203,3.656499e-05,2,1
-0.0006554538,-1.270286e-05,2,1
-0.0007134732,-5.678463e-05,2,1
-0.0007766787,-9.341139e-05,2,1
-0.0008295119,-0.0001240417,2,1
-0.0008620871,-0.0001493239,2,1
-0.0008695421,-0.0001703924,2,1
-0.0008538218,-0.0001874093,2,1
-0.0008217328,-0.0001968091,2,1
-0.0007826751,-0.0002039399,2,1
-0.0007437794,-0.0002146363,2,1
-0.0007076389,-0.0002274394,2,1
-0.0006760361,-0.0002386219,2,1
-0.0006377887,-0.000251263,2,1
-0.0005752315,-0.0002689281,2,1
-0.0004792889,-0.0002919414,2,1
-0.0003574158,-0.0003204649,2,1
-0.0002287359,-0.0003514194,2,1
-0.0001161005,-0.000375405,2,1
-3.68506e-05,-0.0003807532,2,1
1.234753e-06,-0.000362926,2,1
-7.100305e-07,-0.0003248407,2,1
-4.203669e-05,-0.0002737901,2,1
-0.0001164247,-0.0002232257,2,1
-0.0002143121,-0.0001887058,2,1
-0.0003193304,-0.000181737,2,1
-0.0004055492,-0.0002037779,2,1
-0.0004454172,-0.0002468872,2,1
-0.0004118697,-0.0002964792,2,1
-0.0002980999,-0.0003340784,2,1
-0.0001242038,-0.0003408851,2,1
6.995045e-05,-0.0003063652,2,1
0.000247412,-0.0002371633,2,1
0.0003858158,-0.00015451,2,1
0.0004720346,-8.498399e-05,2,1
0.0004990995,-4.641245e-05,2,1
0.0004696036,-3.717473e-05,2,1
0.0003994293,-3.960571e-05,2,1
0.0003125623,-4.074016e-05,2,1
0.0002337985,-3.474375e-05,2,1
0.0001859892,-1.983374e-05,2,1
0.0001773998,7.393236e-06,2,1
0.0001955511,4.207521e-05,2,1
0.0002149989,7.756752e-05,2,1
0.0002159713,0.0001072255,2,1
0.0001957132,0.0001295905,2,1
0.0001683241,0.0001453108,2,1
0.0001522796,0.00015309,2,1
0.000160707,0.0001537382,2,1
0.0002015475,0.0001480659,2,1
0.0002692908,0.0001398006,2,1
0.000344165,0.0001349386,2,1
0.000393757,0.0001378558,2,1
0.000386302,0.0001495245,2,1
0.0003086727,0.0001647587,2,1
0.0001822617,0.0001806411,2,1
4.580272e-05,0.0001937684,2,1
-6.521203e-05,0.0002033302,2,1
-0.0001316588,0.0002111094,2,1
-0.0001525652,0.0002206712,2,1
-0.0001383035,0.0002313675,2,1
-0.0001026491,0.0002433604,2,1
-5.743289e-05,0.0002535705,2,1
-8.975362e-06,0.0002629703,2,1
4.045456e-05,0.000277232,2,1
8.729144e-05,0.0002997591,2,1
0.0001316974,0.0003264999,2,1
0.0001697827,0.0003498373,2,1
0.0001987924,0.0003616681,2,1
0.0002171058,0.0003563199,2,1
0.0002211574,0.0003362238,2,1
0.0002090025,0.0003080245,2,1
0.0001833962,0.0002804733,2,1
0.0001428799,0.0002602152,2,1
8.372601e-05,0.0002501671,2,1
1.031041e-05,0.0002491947,2,1
-5.305713e-05,0.000254867,2,1
-7.914964e-05,0.0002670219,2,1
-5.451572e-05,0.0002856594,2,1
3.017472e-06,0.000311914,2,1
6.78436e-05,0.0003440029,2,1
0.0001219734,0.0003741471,2,1
0.0001592484,0.0003926226,2,1
0.0001819376,0.0003910019,2,1
0.0001976579,0.0003665301,2,1
0.0002115956,0.0003237448,2,1
0.0002242366,0.0002699391,2,1
0.0002318537,0.0002132162,2,1
0.0002237505,0.0001563313,2,1
0.000185341,9.750156e-05,2,1
0.0001140322,3.55926e-05,2,1
2.116879e-05,-2.356124e-05,2,1
-6.958779e-05,-7.396356e-05,2,1
-0.000134576,-0.0001130213,2,1
-0.0001627754,-0.000149486,2,1
-0.0001572651,-0.0001924333,2,1
-0.0001352242,-0.0002483458,2,1
-0.0001188556,-0.0003146305,2,1
-0.0001216107,-0.0003792946,2,1
-0.000147055,-0.0004284004,2,1
-0.0001853024,-0.0004517378,2,1
-0.0002211189,-0.0004463896,2,1
-0.0002433218,-0.0004232143,2,1
-0.0002478596,-0.0003961493,2,1
-0.0002335979,-0.0003697327,2,1
-0.0002002124,-0.0003316474,2,1
-0.0001530514,-0.0002629317,2,1
-0.0001034594,-0.0001536997,2,1
